x,y,Ex,Ey
0.761905,0.409091,-0.48212,-0.353835
0.761905,0.454545,-0.538134,-0.394945
0.761905,0.5,0.523983,-0.523983
0.809524,0,-0.40598,0
0.809524,0.0454545,-0.499926,-6.54152e-16
0.809524,0.0909091,0.439848,-0.439848
0.809524,0.136364,0.108653,0.0181089
0.809524,0.181818,0.129444,0.0215739
0.809524,0.227273,0.052205,-0.0822681
0.809524,0.272727,0.398329,0.175828
0.809524,0.318182,-0.902643,0.96213
0.809524,0.363636,-0.977197,1.0416
0.809524,0.409091,-0.394098,-0.289235
0.809524,0.454545,0.756284,-0.756284
0.809524,0.5,0.811096,-0.811096
0.857143,0,-0.110722,0
0.857143,0.0454545,0.773637,-0.773637
0.857143,0.0909091,0.818861,-0.818861
0.857143,0.136364,0.0542029,0.00903382
0.857143,0.181818,0.0811655,-0.127906
0.857143,0.227273,0.0857382,-0.135112
0.857143,0.272727,-1.29672,1.38218
0.857143,0.318182,-1.37127,1.46164
0.857143,0.363636,-1.44583,1.54111
0.857143,0.409091,0.988585,-0.988585
0.857143,0.454545,1.0434,-1.0434
0.857143,0.5,1.09821,-1.09821
0.904762,0,-0.663272,0
0.904762,0.0454545,-0.708495,-6.03747e-15
0.904762,0.0909091,-0.753718,-1.20749e-14
0.904762,0.136364,-0.0712035,-0.0101719
0.904762,0.181818,-0.0757762,-0.0108252
0.904762,0.227273,-3.50414e-16,0.00479045
0.904762,0.272727,1.22838,0.338664
0.904762,0.318182,1.30293,0.359219
0.904762,0.363636,-1.94289e-15,-0.193802
0.904762,0.409091,-0.952696,-1.3583e-14
0.904762,0.454545,-1.00751,-1.32508e-14
0.904762,0.5,1.17636e-14,-1.17636e-14
0.952381,0,-0.331636,0
0.952381,0.0454545,-0.376859,-6.03747e-15
0.952381,0.0909091,1.82558e-15,6.79287e-15
0.952381,0.136364,-0.0424608,-0.00606583
0.952381,0.181818,-1.75207e-16,0.0095809
0.952381,0.227273,-1.75207e-16,0.0095809
0.952381,0.272727,0.837851,0.230996
0.952381,0.318182,-9.71445e-16,-0.323003
0.952381,0.363636,-9.71445e-16,-0.323003
0.952381,0.409091,-0.723005,-9.56445e-15
0.952381,0.454545,5.88178e-15,-2.67354e-16
0.952381,0.5,5.88178e-15,-5.88178e-15
1,0,-1.45277e-14,0
1,0.0454545,0,1.48604e-14
1,0.0909091,0,1.31178e-14
1,0.136364,0,0.0143713
1,0.181818,0,0.0143713
1,0.227273,0,0.0143713
1,0.272727,0,-0.452204
1,0.318182,0,-0.452204
1,0.363636,0,-0.452204
1,0.409091,0,1.12289e-14
1,0.454545,0,5.61443e-15
1,0.5,0,0
