x,y,Ex,Ey
0.00653143,0.00184727,13.391,-2.13434
0.00653143,0.00277091,13.391,0.395848
0.00653143,0.00369455,13.391,0.395848
0.00653143,0.00461818,-22.0522,-39.4778
0.00653143,0.00554182,-22.0522,10.3803
0.00653143,0.00646545,-22.0522,10.3803
0.00653143,0.00738909,-42.644,-12.7855
0.00653143,0.00831273,-42.644,6.42308
0.00653143,0.00923636,-42.644,6.42308
0.00653143,0.01016,0,54.3976
0.00762,0,0,-17.1992
0.00762,0.000923636,13.391,-2.13434
0.00762,0.00184727,13.391,-2.13434
0.00762,0.00277091,13.391,0.395848
0.00762,0.00369455,-22.0522,-39.4778
0.00762,0.00461818,-22.0522,-39.4778
0.00762,0.00554182,-22.0522,10.3803
0.00762,0.00646545,-42.644,-12.7855
0.00762,0.00738909,-42.644,-12.7855
0.00762,0.00831273,-42.644,6.42308
0.00762,0.00923636,-3.19744e-14,54.3976
0.00762,0.01016,0,54.3976
0.00870857,0,0,-2.13434
0.00870857,0.000923636,9.88098e-15,-2.13434
0.00870857,0.00184727,1.9762e-14,-2.13434
0.00870857,0.00277091,9.03738,-39.4778
0.00870857,0.00369455,9.03738,-39.4778
0.00870857,0.00461818,9.03738,-39.4778
0.00870857,0.00554182,58.0634,-12.7855
0.00870857,0.00646545,58.0634,-12.7855
0.00870857,0.00738909,58.0634,-12.7855
0.00870857,0.00831273,63.3041,54.3976
0.00870857,0.00923636,63.3041,54.3976
0.00870857,0.01016,0,-16.8195
0.00979714,0,0,-2.13434
0.00979714,0.000923636,9.88098e-15,-2.13434
0.00979714,0.00184727,9.03738,8.03271
0.00979714,0.00277091,9.03738,-39.4778
0.00979714,0.00369455,9.03738,-39.4778
0.00979714,0.00461818,58.0634,15.6766
0.00979714,0.00554182,58.0634,-12.7855
0.00979714,0.00646545,58.0634,-12.7855
0.00979714,0.00738909,63.3041,-6.88978
0.00979714,0.00831273,63.3041,54.3976
0.00979714,0.00923636,-1.15463e-14,-16.8195
0.00979714,0.01016,0,-16.8195
0.0108857,0,0,-2.13434
0.0108857,0.000923636,9.03738,8.03271
0.0108857,0.00184727,9.03738,8.03271
0.0108857,0.00277091,9.03738,-39.4778
0.0108857,0.00369455,58.0634,15.6766
0.0108857,0.00461818,58.0634,15.6766
0.0108857,0.00554182,58.0634,-12.7855
0.0108857,0.00646545,63.3041,-6.88978
0.0108857,0.00738909,63.3041,-6.88978
0.0108857,0.00831273,-2.30926e-14,-16.8195
0.0108857,0.00923636,-1.15463e-14,-16.8195
0.0108857,0.01016,0,-16.8195
0.0119743,0,0,8.03271
0.0119743,0.000923636,1.9984e-14,8.03271
0.0119743,0.00184727,3.9968e-14,8.03271
0.0119743,0.00277091,-9.15208,15.6766
0.0119743,0.00369455,-9.15208,15.6766
0.0119743,0.00461818,31.7877,61.7338
0.0119743,0.00554182,31.7877,-6.88978
0.0119743,0.00646545,31.7877,-6.88978
0.0119743,0.00738909,6.27455,-35.5921
0.0119743,0.00831273,6.27455,-16.8195
0.0119743,0.00923636,6.27455,-16.8195
0.0119743,0.01016,0,-23.8784
0.0130629,0,0,8.03271
0.0130629,0.000923636,1.9984e-14,8.03271
0.0130629,0.00184727,-9.15208,-2.26338
0.0130629,0.00277091,-9.15208,15.6766
0.0130629,0.00369455,31.7877,61.7338
0.0130629,0.00461818,31.7877,61.7338
0.0130629,0.00554182,31.7877,-6.88978
0.0130629,0.00646545,6.27455,-35.5921
0.0130629,0.00738909,6.27455,-35.5921
0.0130629,0.00831273,6.27455,-16.8195
0.0130629,0.00923636,5.50671e-14,-23.8784
0.0130629,0.01016,0,-23.8784
0.0141514,0,0,8.03271
0.0141514,0.000923636,-9.15208,-2.26338
0.0141514,0.00184727,-9.15208,-2.26338
0.0141514,0.00277091,31.7877,61.7338
0.0141514,0.00369455,31.7877,61.7338
0.0141514,0.00461818,31.7877,61.7338
0.0141514,0.00554182,6.27455,-35.5921
0.0141514,0.00646545,6.27455,-35.5921
0.0141514,0.00738909,6.27455,-35.5921
0.0141514,0.00831273,1.10134e-13,-23.8784
0.0141514,0.00923636,5.50671e-14,-23.8784
0.0141514,0.01016,0,-23.8784
0.01524,0,0,-2.26338
0.01524,0.000923636,3.03091e-14,-2.26338
0.01524,0.00184727,-94.2481,-108.292
0.01524,0.00277091,-94.2481,61.7338
0.01524,0.00369455,-94.2481,61.7338
0.01524,0.00461818,13.9948,183.507
0.01524,0.00554182,13.9948,-35.5921
0.01524,0.00646545,13.9948,-35.5921
0.01524,0.00738909,-9.53423,-62.0622
0.01524,0.00831273,-9.53423,-23.8784
0.01524,0.00923636,-9.53423,-23.8784
0.01524,0.01016,-7.88861e-31,-13.1524
0.0163286,0,0,-2.26338
0.0163286,0.000923636,-94.2481,-108.292
0.0163286,0.00184727,-94.2481,-108.292
0.0163286,0.00277091,-94.2481,61.7338
0.0163286,0.00369455,13.9948,183.507
0.0163286,0.00461818,13.9948,183.507
0.0163286,0.00554182,13.9948,-35.5921
0.0163286,0.00646545,-9.53423,-62.0622
0.0163286,0.00738909,-9.53423,-62.0622
0.0163286,0.00831273,-9.53423,-23.8784
0.0163286,0.00923636,-8.88178e-16,-13.1524
0.0163286,0.01016,-7.88861e-31,-13.1524
0.0174171,0,0,-108.292
0.0174171,0.000923636,-1.42109e-14,-108.292
0.0174171,0.00184727,-2.84217e-14,-108.292
0.0174171,0.00277091,169.149,183.507
0.0174171,0.00369455,169.149,183.507
0.0174171,0.00461818,169.149,183.507
0.0174171,0.00554182,-72.2987,-62.0622
0.0174171,0.00646545,-72.2987,-62.0622
0.0174171,0.00738909,-30.5637,-15.1104
0.0174171,0.00831273,-30.5637,-13.1524
0.0174171,0.00923636,-30.5637,-13.1524
0.0174171,0.01016,2.46125e-28,21.2318
0.0185057,0,0,-108.292
0.0185057,0.000923636,-1.42109e-14,-108.292
0.0185057,0.00184727,169.149,81.9996
0.0185057,0.00277091,169.149,183.507
0.0185057,0.00369455,169.149,183.507
0.0185057,0.00461818,-72.2987,-88.1211
0.0185057,0.00554182,-72.2987,-62.0622
0.0185057,0.00646545,-30.5637,-15.1104
0.0185057,0.00738909,-30.5637,-15.1104
0.0185057,0.00831273,-30.5637,-13.1524
0.0185057,0.00923636,-4.79616e-14,21.2318
0.0185057,0.01016,2.46125e-28,21.2318
0.0195943,0,0,-108.292
0.0195943,0.000923636,169.149,81.9996
0.0195943,0.00184727,169.149,81.9996
0.0195943,0.00277091,169.149,183.507
0.0195943,0.00369455,-72.2987,-88.1211
0.0195943,0.00461818,-72.2987,-88.1211
0.0195943,0.00554182,-30.5637,-15.1104
0.0195943,0.00646545,-30.5637,-15.1104
0.0195943,0.00738909,-30.5637,-15.1104
0.0195943,0.00831273,-9.59233e-14,21.2318
0.0195943,0.00923636,-4.79616e-14,21.2318
0.0195943,0.01016,2.46125e-28,21.2318
0.0206829,0,0,81.9996
0.0206829,0.000923636,-1.42109e-14,81.9996
0.0206829,0.00184727,-2.84217e-14,81.9996
0.0206829,0.00277091,-72.8885,-88.1211
0.0206829,0.00369455,-72.8885,-88.1211
0.0206829,0.00461818,5.44129,-1.28786e-13
0.0206829,0.00554182,5.44129,-15.1104
0.0206829,0.00646545,5.44129,-15.1104
0.0206829,0.00738909,18.8727,-1.35003e-13
0.0206829,0.00831273,18.8727,21.2318
0.0206829,0.00923636,18.8727,21.2318
0.0206829,0.01016,-1.54337e-28,7.08472e-14
0.0217714,0,0,81.9996
0.0217714,0.000923636,-1.42109e-14,81.9996
0.0217714,0.00184727,-72.8885,2.4869e-14
0.0217714,0.00277091,-72.8885,-88.1211
0.0217714,0.00369455,5.44129,-6.43929e-14
0.0217714,0.00461818,5.44129,-6.43929e-14
0.0217714,0.00554182,5.44129,-15.1104
0.0217714,0.00646545,18.8727,-6.92779e-14
0.0217714,0.00738909,18.8727,-6.75016e-14
0.0217714,0.00831273,18.8727,21.2318
0.0217714,0.00923636,-3.00564e-14,3.54236e-14
0.0217714,0.01016,-1.54337e-28,3.54236e-14
0.02286,0,0,81.9996
0.02286,0.000923636,-72.8885,0
0.02286,0.00184727,-72.8885,0
0.02286,0.00277091,5.44129,0
0.02286,0.00369455,5.44129,0
0.02286,0.00461818,5.44129,-3.9443e-29
0.02286,0.00554182,18.8727,0
0.02286,0.00646545,18.8727,0
0.02286,0.00738909,18.8727,2.30347e-28
0.02286,0.00831273,-6.01128e-14,-8.68145e-29
0.02286,0.00923636,-3.00564e-14,4.34073e-29
0.02286,0.01016,-1.54337e-28,0
