x,y,Ex,Ey
0.761905,0.454545,0.202258,0.342749
0.761905,0.5,-0.548367,0.548367
0.809524,0,0.235449,0
0.809524,0.0454545,0.236299,0.235989
0.809524,0.0909091,-0.307904,0.110428
0.809524,0.136364,-0.316074,-0.0457354
0.809524,0.181818,-0.333832,-0.263818
0.809524,0.227273,-0.05661,0.447344
0.809524,0.272727,0.141793,-0.494715
0.809524,0.318182,0.200462,0.170492
0.809524,0.363636,0.194082,-0.0051739
0.809524,0.409091,0.395612,0.21781
0.809524,0.454545,-0.41211,0.235716
0.809524,0.5,-0.423563,0.423563
0.857143,0,0.418197,0
0.857143,0.0454545,-0.104942,-0.330265
0.857143,0.0909091,-0.106393,-0.129435
0.857143,0.136364,-0.448177,-0.0997127
0.857143,0.181818,0.0560847,0.49502
0.857143,0.227273,0.0609714,0.605805
0.857143,0.272727,-0.0352185,0.655699
0.857143,0.318182,-0.0415978,0.480033
0.857143,0.363636,-0.0479771,0.304366
0.857143,0.409091,-0.275853,-0.0769361
0.857143,0.454545,-0.287305,0.110911
0.857143,0.5,-0.298758,0.298758
0.904762,0,0.161666,0
0.904762,0.0454545,0.163117,0.245044
0.904762,0.0909091,0.164568,0.490088
0.904762,0.136364,-0.304564,0.0393972
0.904762,0.181818,-0.309451,-0.348359
0.904762,0.227273,-0.370874,0.729304
0.904762,0.272727,0.0810925,-1.14539
0.904762,0.318182,0.0874718,-1.25513
0.904762,0.363636,0.633088,-0.224728
0.904762,0.409091,0.320739,-0.404429
0.904762,0.454545,0.332192,-0.227471
0.904762,0.5,0.148926,-0.148926
0.952381,0,0.375652,0
0.952381,0.0454545,0.377103,0.245044
0.952381,0.0909091,-0.170717,-0.091245
0.952381,0.136364,-0.6394,-0.0821477
0.952381,0.181818,-0.185437,0.813792
0.952381,0.227273,-0.185437,0.9908
0.952381,0.272727,0.00925535,-0.801069
0.952381,0.318182,0.316544,0.615853
0.952381,0.363636,0.316544,0.313697
0.952381,0.409091,0.46744,-0.172505
0.952381,0.454545,0.074463,-0.00338468
0.952381,0.5,0.074463,-0.074463
1,0,0.589638,0
1,0.0454545,0,-0.510915
1,0.0909091,0,-0.347958
1,0.136364,0,0.89828
1,0.181818,0,1.07529
1,0.227273,0,1.2523
1,0.272727,0,1.45643
1,0.318182,0,1.15428
1,0.363636,0,0.852122
1,0.409091,0,0.142157
1,0.454545,0,0.0710783
1,0.5,0,0
