x,y,Ex,Ey
0.761905,0.454545,-0.361792,-0.672893
0.761905,0.5,1.16152,-1.16152
0.809524,0,-0.388242,0
0.809524,0.0454545,-0.389343,-0.390454
0.809524,0.0909091,0.698143,-0.475198
0.809524,0.136364,0.668322,0.440122
0.809524,0.181818,0.712674,0.933621
0.809524,0.227273,-0.0606572,-1.05135
0.809524,0.272727,-0.355917,1.32393
0.809524,0.318182,-0.576686,-0.387041
0.809524,0.363636,-0.56595,0.0638567
0.809524,0.409091,-0.855906,-0.413514
0.809524,0.454545,0.909811,-0.55334
0.809524,0.5,0.938535,-0.938535
0.857143,0,-0.691566,0
0.857143,0.0454545,0.158082,0.449369
0.857143,0.0909091,0.155847,-0.0637692
0.857143,0.136364,0.901387,0.369909
0.857143,0.181818,-0.245795,-1.42381
0.857143,0.227273,-0.261458,-1.59118
0.857143,0.272727,-0.0059911,-1.60134
0.857143,0.318182,0.00474539,-1.15044
0.857143,0.363636,0.0154819,-0.699544
0.857143,0.409091,0.658101,0.054839
0.857143,0.454545,0.686825,-0.330355
0.857143,0.5,0.715549,-0.715549
0.904762,0,-0.148725,0
0.904762,0.0454545,-0.146489,-0.316834
0.904762,0.0909091,-0.144253,-0.633668
0.904762,0.136364,0.683972,0.706862
0.904762,0.181818,0.699636,1.50402
0.904762,0.227273,0.445183,-1.45068
0.904762,0.272727,-0.21878,2.75557
0.904762,0.318182,-0.229516,2.85265
0.904762,0.363636,-1.56323,0.737539
0.904762,0.409091,-0.766774,0.667767
0.904762,0.454545,-0.795498,0.265984
0.904762,0.5,-0.113923,0.113923
0.952381,0,-0.455553,0
0.952381,0.0454545,-0.453317,-0.316834
0.952381,0.0909091,0.528363,-0.469321
0.952381,0.136364,1.28964,0.625007
0.952381,0.181818,0.222591,-2.12735
0.952381,0.227273,0.222591,-2.33983
0.952381,0.272727,-0.229554,1.84495
0.952381,0.318182,-0.781616,-1.21628
0.952381,0.363636,-0.781616,-0.470192
0.952381,0.409091,-1.07444,0.211251
0.952381,0.454545,-0.0569615,0.00258916
0.952381,0.5,-0.0569615,0.0569615
1,0,-0.762382,0
1,0.0454545,0,0.366947
1,0.0909091,0,-0.137399
1,0.136364,0,-2.80403
1,0.181818,0,-3.0165
1,0.227273,0,-3.22897
1,0.272727,0,-3.1701
1,0.318182,0,-2.42401
1,0.363636,0,-1.67792
1,0.409091,0,-0.108745
1,0.454545,0,-0.0543723
1,0.5,0,0
