x,y,Ex,Ey
0.00762,0.00646545,-40.7009,22.3915
0.00762,0.00738909,-29.6552,22.3915
0.00762,0.00831273,-19.0329,77.536
0.00762,0.00923636,-17.5907,60.7019
0.00762,0.01016,0,60.7019
0.00870857,0,0,-65.2972
0.00870857,0.000923636,-16.0279,-65.2972
0.00870857,0.00184727,-32.0558,-65.2972
0.00870857,0.00277091,-63.0577,-33.8447
0.00870857,0.00369455,-69.9516,-33.8447
0.00870857,0.00461818,-76.8455,-33.8447
0.00870857,0.00554182,-83.2498,9.69626
0.00870857,0.00646545,-74.3958,9.69626
0.00870857,0.00738909,-65.5418,9.69626
0.00870857,0.00831273,-46.1727,39.3304
0.00870857,0.00923636,-24.2401,39.3304
0.00870857,0.01016,0,41.5045
0.00979714,0,0,-46.4072
0.00979714,0.000923636,-16.0279,-46.4072
0.00979714,0.00184727,-47.8744,-63.2782
0.00979714,0.00277091,-63.0577,-25.7198
0.00979714,0.00369455,-69.9516,-25.7198
0.00979714,0.00461818,-85.6652,-37.8333
0.00979714,0.00554182,-83.2498,-0.73881
0.00979714,0.00646545,-74.3958,-0.73881
0.00979714,0.00738909,-66.0579,-6.4261
0.00979714,0.00831273,-46.1727,13.4811
0.00979714,0.00923636,-24.7948,12.2821
0.00979714,0.01016,0,12.2821
0.0108857,0,0,-27.5171
0.0108857,0.000923636,-29.9281,-42.1271
0.0108857,0.00184727,-47.8744,-42.1271
0.0108857,0.00277091,-63.0577,-17.5948
0.0108857,0.00369455,-81.6419,-33.0916
0.0108857,0.00461818,-85.6652,-33.0916
0.0108857,0.00554182,-83.2498,-11.1739
0.0108857,0.00646545,-79.8003,-22.6226
0.0108857,0.00738909,-66.0579,-22.6226
0.0108857,0.00831273,-49.5896,-16.9404
0.0108857,0.00923636,-24.7948,-16.9404
0.0108857,0.01016,0,-16.9404
0.0119743,0,0,-16.9404
0.0119743,0.000923636,-24.7948,-16.9404
0.0119743,0.00184727,-49.5896,-16.9404
0.0119743,0.00277091,-66.0579,-22.6226
0.0119743,0.00369455,-79.8003,-22.6226
0.0119743,0.00461818,-83.2498,-11.1739
0.0119743,0.00554182,-85.6652,-33.0916
0.0119743,0.00646545,-81.6419,-33.0916
0.0119743,0.00738909,-63.0577,-17.5948
0.0119743,0.00831273,-47.8744,-42.1271
0.0119743,0.00923636,-29.9281,-42.1271
0.0119743,0.01016,0,-27.5171
0.0130629,0,0,12.2821
0.0130629,0.000923636,-24.7948,12.2821
0.0130629,0.00184727,-46.1727,13.4811
0.0130629,0.00277091,-66.0579,-6.4261
0.0130629,0.00369455,-74.3958,-0.73881
0.0130629,0.00461818,-83.2498,-0.73881
0.0130629,0.00554182,-85.6652,-37.8333
0.0130629,0.00646545,-69.9516,-25.7198
0.0130629,0.00738909,-63.0577,-25.7198
0.0130629,0.00831273,-47.8744,-63.2782
0.0130629,0.00923636,-16.0279,-46.4072
0.0130629,0.01016,0,-46.4072
0.0141514,0,0,41.5045
0.0141514,0.000923636,-24.2401,39.3304
0.0141514,0.00184727,-46.1727,39.3304
0.0141514,0.00277091,-65.5418,9.69626
0.0141514,0.00369455,-74.3958,9.69626
0.0141514,0.00461818,-83.2498,9.69626
0.0141514,0.00554182,-76.8455,-33.8447
0.0141514,0.00646545,-69.9516,-33.8447
0.0141514,0.00738909,-63.0577,-33.8447
0.0141514,0.00831273,-32.0558,-65.2972
0.0141514,0.00923636,-16.0279,-65.2972
0.0141514,0.01016,0,-65.2972
0.01524,0,0,60.7019
0.01524,0.000923636,-17.5907,60.7019
0.01524,0.00184727,-19.0329,77.536
0.01524,0.00277091,-29.6552,22.3915
0.01524,0.00369455,-40.7009,22.3915
0.01524,0.00461818,-32.8657,41.2159
0.01524,0.00554182,-36.6419,-33.1461
0.01524,0.00646545,-38.3043,-33.1461
0.01524,0.00738909,-23.3898,-14.6984
0.01524,0.00831273,-20.0087,-72.7867
0.01524,0.00923636,-15.0358,-72.7867
0.01524,0.01016,-6.29955e-16,-56.8437
0.0163286,0,0,81.4338
0.0163286,0.000923636,-8.55171,89.8888
0.0163286,0.00184727,-19.0329,89.8888
0.0163286,0.00277091,-29.6552,35.4097
0.0163286,0.00369455,-26.9756,48.1578
0.0163286,0.00461818,-32.8657,48.1578
0.0163286,0.00554182,-36.6419,-31.1869
0.0163286,0.00646545,-21.9957,-13.0554
0.0163286,0.00738909,-23.3898,-13.0554
0.0163286,0.00831273,-20.0087,-78.6476
0.0163286,0.00923636,-0.490723,-57.422
0.0163286,0.01016,-6.29955e-16,-57.422
0.0174171,0,0,98.0802
0.0174171,0.000923636,3.64232,98.0802
0.0174171,0.00184727,7.28465,98.0802
0.0174171,0.00277091,25.0848,52.8274
0.0174171,0.00369455,26.9069,52.8274
0.0174171,0.00461818,28.7289,52.8274
0.0174171,0.00554182,35.884,-11.0184
0.0174171,0.00646545,33.1529,-11.0184
0.0174171,0.00738909,29.4022,-12.1273
0.0174171,0.00831273,22.5059,-55.6944
0.0174171,0.00923636,15.1704,-55.6944
0.0174171,0.01016,-6.23261e-14,-63.0938
0.0185057,0,0,93.7875
0.0185057,0.000923636,3.64232,93.7875
0.0185057,0.00184727,16.7368,100.09
0.0185057,0.00277091,25.0848,50.68
0.0185057,0.00369455,26.9069,50.68
0.0185057,0.00461818,35.3031,56.19
0.0185057,0.00554182,35.884,-7.79964
0.0185057,0.00646545,34.9811,-5.55222
0.0185057,0.00738909,29.4022,-5.55222
0.0185057,0.00831273,22.5059,-47.0491
0.0185057,0.00923636,12.1377,-48.7887
0.0185057,0.01016,-6.23261e-14,-48.7887
0.0195943,0,0,89.4947
0.0195943,0.000923636,6.21345,87.6873
0.0195943,0.00184727,16.7368,87.6873
0.0195943,0.00277091,25.0848,48.5326
0.0195943,0.00369455,31.4102,51.6019
0.0195943,0.00461818,35.3031,51.6019
0.0195943,0.00554182,40.56,1.02288
0.0195943,0.00646545,34.9811,1.02288
0.0195943,0.00738909,29.4022,1.02288
0.0195943,0.00831273,24.2754,-34.4835
0.0195943,0.00923636,12.1377,-34.4835
0.0195943,0.01016,-6.23261e-14,-34.4835
0.0206829,0,0,65.4024
0.0206829,0.000923636,23.9393,65.4024
0.0206829,0.00184727,47.8787,65.4024
0.0206829,0.00277091,64.9261,39.0009
0.0206829,0.00369455,79.6971,39.0009
0.0206829,0.00461818,82.7269,26.4127
0.0206829,0.00554182,87.7639,4.32195
0.0206829,0.00646545,86.6324,4.32195
0.0206829,0.00738909,65.1808,-15.9686
0.0206829,0.00831273,52.6775,-18.5023
0.0206829,0.00923636,38.2645,-18.5023
0.0206829,0.01016,9.28673e-14,-42.6301
0.0217714,0,0,37.1882
0.0217714,0.000923636,23.9393,37.1882
0.0217714,0.00184727,42.3578,29.6615
0.0217714,0.00277091,64.9261,21.5922
0.0217714,0.00369455,71.5214,13.2064
0.0217714,0.00461818,82.7269,13.2064
0.0217714,0.00554182,87.7639,5.65541
0.0217714,0.00646545,71.9554,-7.9843
0.0217714,0.00738909,65.1808,-7.9843
0.0217714,0.00831273,52.6775,-1.51559
0.0217714,0.00923636,18.0855,-21.315
0.0217714,0.01016,9.28673e-14,-21.315
0.02286,0,0,8.97397
0.02286,0.000923636,17.1905,0
0.02286,0.00184727,42.3578,0
0.02286,0.00277091,60.316,0
0.02286,0.00369455,71.5214,0
0.02286,0.00461818,82.7269,8.09139e-15
0.02286,0.00554182,78.73,0
0.02286,0.00646545,71.9554,0
0.02286,0.00738909,65.1808,2.69054e-14
0.02286,0.00831273,36.171,5.22379e-14
0.02286,0.00923636,18.0855,-2.61189e-14
0.02286,0.01016,9.28673e-14,0
